1299.620
1299.277
1294.717
1294.717
1295.924
1298.375
1298.061
1300.019
1300.064
1300.086
1299.941
1355.119
1355.893
1349.058
1358.352
1357.839
1357.930
1342.375
1342.624
1335.067

Training Accuracy: 0.449
Testing Accuracy: 0.450
Training time: 0.537 seconds
