1197.578
1148.410
1154.278
1172.314
1153.317
1137.853
1127.899
1105.856
1106.628
1105.377
1117.700
1113.711
1095.429
1075.572
1072.377

Training Accuracy: 0.812
Testing Accuracy: 0.814
Training time: 188.477 seconds
