1362.485
1362.122
1362.122
1354.523
1352.160
1342.396
1336.189
1336.189
1335.931
1333.352
1333.352
1331.627
1330.582
1326.590
1322.573
1322.573
1321.783
1321.783
1320.269
1320.269
1319.296
1319.296
1319.296
1318.697
1318.697

Training Accuracy: 0.479
Testing Accuracy: 0.475
Training time: 0.606 seconds
