971.087
971.087
970.799
968.891
968.866
968.866
967.932
967.932
967.932
967.932
967.679
967.679
967.679
967.679
967.654

Training Accuracy: 0.656
Testing Accuracy: 0.653
Training time: 0.261 seconds
