1560.201
1562.646
1559.196
1544.005
1538.297
1538.912
1538.912
1543.145
1543.250
1543.250
1535.231
1531.493
1522.252
1498.774
1509.604
1508.710
1508.449
1513.813
1507.955
1499.915
1499.945
1502.286
1498.379
1498.379
1500.494

Training Accuracy: 0.330
Testing Accuracy: 0.319
Training time: 0.736 seconds
