1207.737
1177.800
1192.994
1176.580
1160.354
1131.152
1132.111
1125.380
1101.806
1103.389
1083.587
1079.017
1067.342
1074.891
1062.857
1086.842
1077.003
1067.015
1050.027
1054.589
1058.704
1051.340
1054.538
1042.378
1049.790

Training Accuracy: 0.796
Testing Accuracy: 0.796
Training time: 273.651 seconds
