1048.378
1047.024
1049.203
1060.836
1061.474
1057.946
1094.922
1097.994
1097.994
1102.597
1097.965
1102.709
1095.227
1089.591
1089.900
1093.437
1091.882
1091.997
1143.850
1145.727
1143.640
1143.646
1160.759
1156.193
1156.052

Training Accuracy: 0.520
Testing Accuracy: 0.521
Training time: 0.805 seconds
