1172.633
1172.556
1174.388
1173.325
1174.556
1182.799
1183.914
1183.325
1179.200
1178.331
1179.340
1179.135
1181.950
1183.283
1193.135
1196.094
1194.951
1207.872
1208.135
1209.759

Training Accuracy: 0.444
Testing Accuracy: 0.461
Training time: 0.567 seconds
