1224.028
1216.948
1199.741
1174.851
1152.616
1152.388
1144.548
1135.824
1118.623
1110.069
1102.434
1080.521
1060.900
1062.818
1059.574
1040.555
1033.386
1019.506
1016.487
1022.961

Training Accuracy: 0.767
Testing Accuracy: 0.785
Training time: 234.278 seconds
