1221.509
1215.098
1204.890
1197.229
1172.962
1160.994
1153.372
1155.783
1142.993
1124.846
1103.550
1099.813
1100.718
1094.434
1103.475
1113.334
1117.246
1110.834
1109.290
1100.934

Training Accuracy: 0.720
Testing Accuracy: 0.729
Training time: 229.260 seconds
