1201.357
1190.713
1158.699
1133.940
1143.749
1129.208
1128.657
1139.451
1141.569
1125.905
1098.875
1094.885
1092.220
1081.095
1078.921
1078.182
1062.513
1051.502
1056.900
1058.041
1063.659
1050.956
1035.936
1014.359
1023.897

Training Accuracy: 0.722
Testing Accuracy: 0.723
Training time: 271.553 seconds
