1171.785
1174.881
1171.676
1165.188
1170.285
1169.566
1189.476
1193.352
1193.165
1192.875
1199.911
1200.222
1206.622
1207.250
1203.577

Training Accuracy: 0.514
Testing Accuracy: 0.517
Training time: 0.345 seconds
