1636.714
1632.775
1602.972
1614.989
1613.529
1616.204
1601.429
1598.407
1601.836
1601.836
1595.591
1597.189
1595.738
1591.198
1569.857

Training Accuracy: 0.306
Testing Accuracy: 0.302
Training time: 0.506 seconds
