1183.666
1187.009
1168.636
1142.892
1129.384
1122.327
1125.483
1108.049
1100.456
1108.190
1116.107
1115.085
1107.305
1084.401
1080.483
1063.985
1067.448
1060.702
1058.392
1045.794

Training Accuracy: 0.834
Testing Accuracy: 0.822
Training time: 236.247 seconds
