1165.244
1165.782
1164.290
1164.290
1163.488
1163.587
1161.294
1165.099
1164.040
1164.040
1158.026
1143.315
1142.805
1139.653
1144.029

Training Accuracy: 0.561
Testing Accuracy: 0.553
Training time: 0.419 seconds
