931.497
931.497
930.108
930.108
930.102
927.354
927.354
927.354
927.252
927.252
927.210
926.658
922.383
922.383
922.383
919.310
919.310
918.813
918.170
918.170

Training Accuracy: 0.696
Testing Accuracy: 0.716
Training time: 0.452 seconds
