1196.021
1180.921
1148.070
1139.629
1138.687
1131.155
1106.371
1107.911
1103.579
1094.702
1087.287
1078.238
1060.434
1049.293
1045.730

Training Accuracy: 0.782
Testing Accuracy: 0.784
Training time: 186.089 seconds
