1190.309
1176.853
1159.779
1130.550
1128.569
1128.584
1106.154
1118.724
1119.856
1131.727
1111.134
1106.613
1099.917
1066.542
1063.477

Training Accuracy: 0.728
Testing Accuracy: 0.727
Training time: 185.406 seconds
