1524.072
1524.072
1536.659
1518.908
1520.793
1514.237
1514.606
1505.999
1526.651
1526.651
1526.776
1526.636
1520.728
1511.491
1544.624
1534.943
1528.674
1554.179
1552.946
1551.696
1555.097
1558.556
1570.494
1586.279
1579.405

Training Accuracy: 0.377
Testing Accuracy: 0.357
Training time: 0.762 seconds
