1003.198
1003.198
1003.198
993.362
992.750
986.752
986.752
978.553
944.213
944.213
936.773
936.773
936.547
936.547
934.737
934.737
934.737
934.737
934.737
934.737

Training Accuracy: 0.738
Testing Accuracy: 0.734
Training time: 0.531 seconds
