1172.829
1162.797
1162.312
1162.312
1158.557
1158.557
1153.211
1153.211
1153.211
1151.610
1099.662
1099.662
1099.662
1099.662
1099.662

Training Accuracy: 0.570
Testing Accuracy: 0.576
Training time: 0.279 seconds
