1328.562
1327.642
1324.001
1324.001
1324.001
1334.186
1332.551
1332.335
1333.478
1335.240
1350.543
1348.796
1351.963
1348.783
1345.822
1348.152
1345.869
1346.089
1344.860
1345.129
1320.815
1320.310
1321.890
1319.661
1317.742

Training Accuracy: 0.380
Testing Accuracy: 0.398
Training time: 0.797 seconds
