1206.597
1203.195
1177.240
1156.725
1145.618
1137.481
1108.423
1080.351
1076.957
1089.027
1085.256
1061.774
1061.552
1071.220
1055.647
1065.903
1040.032
1025.037
1024.209
1006.705

Training Accuracy: 88.536%
Testing Accuracy: 88.092%
Training time: 227.990 seconds
