949.849
950.110
950.345
950.930
947.927
948.909
948.628
950.122
950.122
950.164
954.899
958.052
956.732
956.689
956.689
956.823
956.185
956.929
956.991
957.878
957.882
975.747
972.196
969.979
970.351

Training Accuracy: 66.325%
Testing Accuracy: 67.181%
Training time: 0.641 seconds
