1566.523
1557.969
1554.146
1554.962
1568.325
1566.672
1566.672
1582.641
1581.418
1581.433
1581.458
1578.602
1581.708
1578.234
1595.684
1600.523
1602.163
1602.120
1603.475
1593.010
1593.010
1609.761
1607.973
1607.931
1615.119

Training Accuracy: 33.003%
Testing Accuracy: 32.485%
Training time: 0.637 seconds
