1270.297
1258.804
1257.159
1257.159
1257.159
1256.029
1256.029
1256.029
1256.029
1256.029
1254.873
1254.873
1248.303
1248.179
1248.179

Training Accuracy: 48.545%
Testing Accuracy: 47.145%
Training time: 0.281 seconds
