1231.145
1228.926
1228.895
1228.829
1228.829
1227.349
1227.349
1227.349
1196.303
1196.303
1196.303
1196.181
1196.180
1196.180
1195.980

Training Accuracy: 55.500%
Testing Accuracy: 56.893%
Training time: 0.288 seconds
