1122.853
1123.267
1122.676
1122.676
1116.983
1125.860
1125.342
1124.874
1121.887
1121.385
1125.925
1126.139
1130.902
1122.135
1122.690

Training Accuracy: 57.000%
Testing Accuracy: 57.845%
Training time: 0.365 seconds
