1187.329
1184.817
1184.817
1184.817
1179.280
1179.218
1179.218
1175.609
1175.609
1175.609
1175.609
1172.281
1172.281
1167.412
1162.023
1161.522
1161.522
1160.738
1160.738
1160.695

Training Accuracy: 53.792%
Testing Accuracy: 54.501%
Training time: 0.382 seconds
