1195.904
1156.689
1155.786
1138.896
1142.783
1132.224
1124.475
1111.488
1100.162
1097.254
1085.980
1094.434
1100.309
1082.649
1080.148
1081.536
1070.318
1068.535
1079.463
1061.822
1063.277
1055.250
1052.056
1054.390
1051.606

Training Accuracy: 80.071%
Testing Accuracy: 80.838%
Training time: 265.664 seconds
