1448.965
1453.996
1441.801
1468.018
1467.579
1467.881
1445.193
1447.381
1434.571
1438.960
1434.886
1444.960
1452.882
1453.127
1453.127
1477.970
1654.520
1657.608
1653.776
1559.630

Training Accuracy: 41.744%
Testing Accuracy: 41.101%
Training time: 0.475 seconds
