1600.033
1596.574
1594.628
1594.628
1579.238
1578.976
1578.976
1578.976
1578.976
1558.276
1558.276
1558.156
1558.156
1557.583
1557.583
1557.583
1557.583
1557.583
1543.798
1543.798

Training Accuracy: 34.700%
Testing Accuracy: 34.311%
Training time: 0.442 seconds
