1707.548
1725.958
1705.120
1686.062
1654.231
1638.737
1631.221
1643.808
1637.126
1648.856
1646.352
1649.797
1630.443
1632.861
1625.262

Training Accuracy: 36.420%
Testing Accuracy: 35.880%
Training time: 0.352 seconds
