939.894
939.364
938.510
934.680
934.672
933.835
933.876
933.835
918.883
919.256
917.765
916.247
914.086
893.760
894.310
894.604
901.904
902.040
902.805
899.679

Training Accuracy: 68.993%
Testing Accuracy: 68.853%
Training time: 0.495 seconds
