1232.798
1188.453
1159.541
1167.678
1157.384
1123.034
1133.406
1113.878
1086.611
1069.637
1070.368
1051.820
1047.934
1051.513
1055.315
1057.334
1048.479
1036.622
1035.646
1027.892

Training Accuracy: 88.580%
Testing Accuracy: 88.349%
Training time: 227.904 seconds
