1093.067
1083.398
1083.340
1083.340
1083.311
1083.311
1083.311
1083.311
1083.311
1078.756
1076.692
1076.692
1076.675
1076.675
1076.460

Training Accuracy: 66.182%
Testing Accuracy: 66.975%
Training time: 0.368 seconds
