1229.522
1198.674
1173.331
1159.864
1158.415
1137.844
1122.596
1125.040
1120.156
1107.757
1091.155
1094.933
1094.729
1089.911
1072.940

Training Accuracy: 81.713%
Testing Accuracy: 82.459%
Training time: 180.544 seconds
