984.938
984.695
984.695
984.695
984.695
984.695
984.486
983.798
983.798
983.334
983.291
983.291
983.291
983.083
983.082
983.082
983.082
983.082
981.903
981.834

Training Accuracy: 66.446%
Testing Accuracy: 67.618%
Training time: 0.442 seconds
