1469.024
1470.413
1473.702
1463.916
1463.670
1484.567
1484.750
1493.239
1489.462
1494.143
1493.996
1485.338
1486.641
1486.195
1484.836
1480.581
1480.626
1527.101
1529.013
1534.823
1531.544
1564.257
1565.812
1570.247
1575.522

Training Accuracy: 26.444%
Testing Accuracy: 26.929%
Training time: 0.630 seconds
