1226.939
1183.083
1158.146
1148.132
1122.287
1109.809
1099.585
1095.182
1094.599
1093.945
1078.050
1084.886
1088.115
1080.732
1068.797
1044.147
1030.155
1030.643
1036.912
1034.835

Training Accuracy: 73.424%
Testing Accuracy: 73.097%
Training time: 227.220 seconds
