1376.945
1376.945
1376.945
1376.945
1376.945
1375.844
1375.844
1374.175
1374.175
1374.175
1374.175
1373.496
1371.288
1370.155
1364.300
1364.300
1357.663
1357.663
1357.637
1348.907
1345.454
1336.476
1336.476
1336.476
1336.476

Training Accuracy: 42.339%
Testing Accuracy: 41.435%
Training time: 0.546 seconds
