1190.221
1170.420
1162.741
1146.231
1131.998
1145.242
1117.834
1108.914
1095.991
1076.074
1055.127
1052.518
1057.223
1066.968
1074.313
1069.562
1090.311
1078.507
1072.334
1066.556
1058.258
1049.948
1039.044
1038.758
1052.278

Training Accuracy: 73.799%
Testing Accuracy: 74.383%
Training time: 270.536 seconds
