1321.452
1321.028
1321.028
1315.083
1315.083
1313.571
1313.571
1313.571
1305.798
1304.885
1304.885
1304.885
1304.885
1304.885
1304.885
1304.885
1304.709
1304.709
1304.709
1304.709

Training Accuracy: 47.079%
Testing Accuracy: 46.271%
Training time: 0.555 seconds
