1187.884
1157.052
1155.863
1149.453
1141.326
1132.201
1108.940
1110.284
1103.106
1084.841
1093.755
1075.503
1084.235
1087.702
1080.458

Training Accuracy: 81.823%
Testing Accuracy: 82.742%
Training time: 181.438 seconds
