1043.304
1030.015
1030.015
1028.899
1021.724
1021.724
1021.724
1021.713
1021.713
1021.713
1020.821
1020.821
1020.821
1020.821
1020.821
1020.821
1020.804
1018.831
1018.831
1018.831
1017.546
1016.985
1013.115
1013.115
1012.898

Training Accuracy: 64.341%
Testing Accuracy: 64.249%
Training time: 0.706 seconds
