1090.000
1090.000
1090.000
1089.498
1089.192
1089.192
1089.192
1089.192
1089.192
1089.192
1086.702
1086.242
1086.242
1086.242
1086.242
1086.163
1086.163
1086.163
1086.163
1085.580

Training Accuracy: 65.884%
Testing Accuracy: 66.641%
Training time: 0.517 seconds
