
Error results for RHC
---------------------------
0,631.298,0.097048064
1,631.298,0.12854016
2,631.298,0.145583104
3,631.298,0.158404096
4,631.298,0.169338112
5,631.298,0.180096
6,631.298,0.190365184
7,631.298,0.19956224
8,631.298,0.210674176
9,631.298,0.219971072
10,631.298,0.229240064
11,631.298,0.2424512
12,631.298,0.251862016
13,631.298,0.261449216
14,631.298,0.270880256
15,631.298,0.280221184
16,631.298,0.289826048
17,606.425,0.300715008
18,606.425,0.310096128
19,606.425,0.31941504
20,606.425,0.328660224
21,606.425,0.338113024
22,606.425,0.347362048
23,606.425,0.356623104
24,606.425,0.365941248
25,606.425,0.375151104
26,606.425,0.38585216
27,606.425,0.39529216
28,606.425,0.404523008
29,582.811,0.413810176
30,582.811,0.423153152
31,582.811,0.432245248
32,582.811,0.442161152
33,582.811,0.451362048
34,582.486,0.462116096
35,582.486,0.473289216
36,582.486,0.482687232
37,582.486,0.492105216
38,582.486,0.50131712
39,582.486,0.511592192
40,582.635,0.520801024
41,582.486,0.530101248
42,582.486,0.539552256
43,582.486,0.548671232
44,582.486,0.559585024
45,582.486,0.569007104
46,582.486,0.57838208
47,582.486,0.58789504
48,582.486,0.597233152
49,582.486,0.606448128
50,582.486,0.61565824
51,582.486,0.624812032
52,582.486,0.634001152
53,582.486,0.64371712
54,582.486,0.657329152
55,582.486,0.668804096
56,582.486,0.678112256
57,582.486,0.687337216
58,582.486,0.696827136
59,582.486,0.706185216
60,582.552,0.719070208
61,582.486,0.728603136
62,582.486,0.737928192
63,582.486,0.747148032
64,582.486,0.757021184
65,582.486,0.76628608
66,582.486,0.775536128
67,582.486,0.784821248
68,582.486,0.7941632
69,584.720,0.803925248
70,582.486,0.813225216
71,582.486,0.822569216
72,582.486,0.83179008
73,582.486,0.841273088
74,582.486,0.850792192
75,582.486,0.861169152
76,582.486,0.871131136
77,582.486,0.883193088
78,582.486,0.894893056
79,582.486,0.90527616
80,582.486,0.914706176
81,582.486,0.92449408
82,582.486,0.934087168
83,582.486,0.944809216
84,582.486,0.955431168
85,582.486,0.964740096
86,582.486,0.974037248
87,582.486,0.983153152
88,582.486,0.992612096
89,582.486,1.001795072
90,582.486,1.011209216
91,562.322,1.0203712
92,562.322,1.029673216
93,562.322,1.038973184
94,562.322,1.048943104
95,562.322,1.058764032
96,562.322,1.071783168
97,562.322,1.08127616
98,562.322,1.091142144
99,562.322,1.100203008
100,562.322,1.109691136
101,562.322,1.119026176
102,562.322,1.128359168
103,562.322,1.138285056
104,614.189,1.147529216
105,562.322,1.156871168
106,562.393,1.166278144
107,562.322,1.175532032
108,562.322,1.18498304
109,562.322,1.194357248
110,562.322,1.203710208
111,562.322,1.21295104
112,562.322,1.22279424
113,562.322,1.232111104
114,562.322,1.241496064
115,562.322,1.250529024
116,562.322,1.25997312
117,562.322,1.26911104
118,562.322,1.278486016
119,562.322,1.287725056
120,562.322,1.296971008
121,562.322,1.306929152
122,562.322,1.316265216
123,562.322,1.325608192
124,562.322,1.334930176
125,562.322,1.344326144
126,562.322,1.35470208
127,562.322,1.365869056
128,562.322,1.375250176
129,562.322,1.384420096
130,562.322,1.394525184
131,577.917,1.404167168
132,562.322,1.413325056
133,562.322,1.422624256
134,562.322,1.431697152
135,562.322,1.442612224
136,562.322,1.453560064
137,562.322,1.464690176
138,562.322,1.474557184
139,562.322,1.483714048
140,562.322,1.493236224
141,621.657,1.502558208
142,562.322,1.511901184
143,562.322,1.521666048
144,562.322,1.53149824
145,562.322,1.541790208
146,562.322,1.552561152
147,562.322,1.56263808
148,562.322,1.57204224
149,562.322,1.581248
150,399.381,1.590997248
151,399.381,1.600379136
152,399.381,1.609753088
153,399.381,1.618968064
154,399.381,1.6281792
155,399.381,1.638065152
156,399.381,1.647279104
157,399.381,1.656570112
158,399.381,1.665778176
159,399.381,1.674938112
160,399.381,1.684177152
161,399.381,1.69442304
162,399.381,1.703650048
163,399.381,1.713804032
164,399.381,1.723120128
165,399.381,1.732306176
166,399.381,1.741677056
167,399.381,1.750763008
168,399.381,1.76049408
169,399.381,1.772861184
170,399.381,1.782272
171,399.381,1.7921792
172,399.381,1.801344
173,399.381,1.810859008
174,399.381,1.820361216
175,399.381,1.8332032
176,399.381,1.842932224
177,399.381,1.8522112
178,399.381,1.862951168
179,399.381,1.872962048
180,399.381,1.88235008
181,399.381,1.89178112
182,399.381,1.900856064
183,399.381,1.910205184
184,399.381,1.91936512
185,399.381,1.928795136
186,399.381,1.938548224
187,399.381,1.94788224
188,399.381,1.957744128
189,399.381,1.967558144
190,399.381,1.9768192
191,399.381,1.986078208
192,399.164,1.995747072
193,399.164,2.005044224
194,399.164,2.014909184
195,399.164,2.024136192
196,399.164,2.03325312
197,399.164,2.042700032
198,399.164,2.051810048
199,399.164,2.06327808
200,399.164,2.073126144
201,399.164,2.082840064
202,399.164,2.09214208
203,399.164,2.101338112
204,399.164,2.110715136
205,399.164,2.120392192
206,399.164,2.129826048
207,399.164,2.139393024
208,399.164,2.149214208
209,399.164,2.1586432
210,399.164,2.167853056
211,399.164,2.177214208
212,399.164,2.186257152
213,399.164,2.195663104
214,399.164,2.204954112
215,399.164,2.2140992
216,399.164,2.22404224
