four_peaks,RHC,10,1000,7,0.598982912,17.0
four_peaks,SA,50,1000,8,0.421786112,25.0
four_peaks,SA,200,1000,5,0.40089088,2.0
four_peaks,SA,50,1000,3,0.415069952,31.0
four_peaks,RHC,150,1000,0,1.084098816,5.0
tsp,RHC,10,1000,9,1.405456896,806.2054380473969
tsp,SA,40,1000,6,1.40332288,3443.549107937724
knapsack,RHC,50,1000,6,0.938363904,4382.127194534544
knapsack,SA,50,1000,9,1.408413952,4632.042151284609
knapsack,SA,40,1000,3,1.408164096,3759.726706075245
tsp,SA,40,1000,9,2.336279808,3168.80978492364
tsp,SA,20,1000,5,2.325715968,1416.2358787635176
tsp,SA,30,1000,6,2.838246144,2897.2453812545386
tsp,RHC,40,1000,1,2.831630848,3462.743392124355
tsp,SA,30,1000,1,2.816784128,2421.3224150569035
tsp,SA,30,1000,7,2.813181952,1878.9506888328149
tsp,SA,40,1000,7,2.814430976,3144.909386919956
tsp,SA,30,1000,8,2.917632,2693.8337317807145
tsp,SA,50,1000,1,2.569889024,4130.5793658173225
nqueens,RHC,6,1000,1,2.524591104,340.71928172357235
tsp,SA,10,1000,8,3.109730048,832.6229267467578
nqueens,RHC,10,1000,0,1.612038912,900.0922369533768
nqueens,RHC,10,1000,3,1.617872896,1083.7594605905435
knapsack,RHC,40,1000,3,1.68717696,4431.760503875017
tsp,RHC,50,1000,1,3.126752,4528.6775963282935
knapsack,RHC,30,1000,1,1.672723968,2350.1522114735244
nqueens,RHC,10,1000,4,1.643249152,633.1532060623564
knapsack,RHC,30,1000,7,1.692979968,2788.2762900222165
nqueens,RHC,10,1000,8,1.65431808,615.2549062297562
nqueens,RHC,8,1000,6,2.537837056,637.8666914128289
knapsack,SA,30,1000,6,1.754671104,3115.79861499831
knapsack,RHC,40,1000,5,1.73300992,3748.4957310784716
knapsack,RHC,40,1000,6,1.735151104,3653.637637078406
knapsack,RHC,30,1000,2,1.717374976,2353.2084316163555
knapsack,RHC,40,1000,9,1.77045504,4198.243634892228
tsp,SA,50,1000,6,1.925808128,4160.973845639196
nqueens,RHC,6,1000,0,2.603008,189.46676158950157
knapsack,RHC,40,1000,4,1.753899008,3080.850634492559
tsp,SA,50,1000,8,3.192285952,4684.672877242214
knapsack,RHC,50,1000,3,1.790386944,4059.9692398997154
knapsack,RHC,30,1000,8,1.755777024,2345.5495447108883
tsp,SA,50,1000,5,2.297241088,3816.7233946316396
tsp,SA,20,1000,1,2.276777984,1045.0241501370208
tsp,SA,40,1000,3,2.302083072,3662.961090980616
tsp,SA,10,1000,2,2.271601152,692.9168722688242
nqueens,RHC,10,1000,7,0.888508928,749.9187464926383
nqueens,RHC,6,1000,3,2.624093184,466.61194218715775
tsp,RHC,50,1000,0,3.079110912,4570.974518696963
tsp,RHC,40,1000,6,2.073252096,3385.959248920035
tsp,RHC,40,1000,5,2.075168,3110.4528526688077
tsp,RHC,40,1000,3,2.099734016,2702.971703053758
tsp,SA,20,1000,6,2.115152896,1797.3810916002894
tsp,RHC,30,1000,7,2.084007168,2186.5213783471463
tsp,RHC,30,1000,9,2.090381056,2652.68579259507
tsp,RHC,50,1000,9,2.013132032,5029.034377553979
tsp,RHC,20,1000,5,2.072673024,2146.6203884783463
tsp,SA,10,1000,0,2.051175936,556.1733681570311
tsp,RHC,40,1000,8,2.044326912,3153.5007053754116
tsp,RHC,30,1000,8,1.998348032,3310.6600095199205
tsp,RHC,50,1000,4,1.97958784,3822.726540964954
tsp,SA,30,1000,9,1.937739008,3123.743077449142
tsp,RHC,20,1000,6,2.027855104,1594.774310997399
tsp,RHC,10,1000,0,2.025864192,526.7414839468108
tsp,RHC,10,1000,6,2.023297024,802.0700622290706
tsp,RHC,50,1000,8,1.94144896,4172.784062196196
tsp,RHC,10,1000,8,1.997789184,656.9181765312346
tsp,SA,50,1000,9,1.939723776,4424.639035599524
tsp,RHC,10,1000,5,1.917878016,471.6080087145915
tsp,SA,40,1000,4,1.763676928,2968.568415137645
tsp,SA,30,1000,2,1.755047936,3074.4012418485204
tsp,SA,40,1000,0,1.753364992,3494.9000022353284
tsp,RHC,50,1000,3,1.676744192,4028.341688042376
tsp,RHC,50,1000,6,1.70241408,3897.9528790487057
tsp,RHC,30,1000,1,1.660231936,2559.2142750445846
tsp,SA,40,1000,1,1.697216,3136.2697148771267
tsp,SA,40,1000,5,1.594829056,2866.210609167031
tsp,SA,50,1000,4,1.15370496,4723.676417463997
tsp,RHC,30,1000,2,1.658895872,3241.3462546724477
tsp,SA,20,1000,3,1.618219776,1714.518414450152
tsp,SA,50,1000,2,1.618991104,4815.84507616407
tsp,RHC,40,1000,7,1.518119936,3307.412463955917
tsp,SA,20,1000,7,1.598048,1965.1833936520209
tsp,RHC,30,1000,4,1.59460992,2738.499592354038
tsp,RHC,20,1000,0,1.591296,1540.742045330975
tsp,RHC,20,1000,7,1.558659072,1723.4957932238076
tsp,SA,10,1000,9,1.58870912,841.236711587078
count_ones,RHC,20,1000,0,0.197792,20.0
four_peaks,RHC,200,1000,6,0.312972032,13.0
four_peaks,RHC,150,1000,5,0.009125888,5.0
count_ones,RHC,20,1000,3,0.134961152,20.0
count_ones,SA,20,1000,7,0.157051136,20.0
count_ones,RHC,60,1000,9,0.213644032,60.0
count_ones,SA,80,1000,1,0.01598208,80.0
count_ones,RHC,80,1000,1,0.170654976,80.0
count_ones,RHC,60,1000,2,0.163068928,60.0
count_ones,RHC,20,1000,7,0.275293184,20.0
count_ones,SA,20,1000,3,0.252489984,20.0
count_ones,RHC,80,1000,2,0.212795136,80.0
count_ones,RHC,60,1000,4,0.1622528,60.0
count_ones,SA,60,1000,3,0.126212096,60.0
count_ones,SA,60,1000,6,0.01717888,60.0
count_ones,SA,20,1000,2,0.163393024,20.0
count_ones,RHC,60,1000,8,0.162964992,60.0
count_ones,RHC,40,1000,4,0.254349056,40.0
count_ones,SA,60,1000,0,0.24038912,60.0
count_ones,RHC,40,1000,5,0.166201856,40.0
count_ones,SA,60,1000,1,0.201788928,60.0
count_ones,RHC,40,1000,7,0.216596992,40.0
count_ones,RHC,60,1000,7,0.22091392,60.0
count_ones,RHC,60,1000,6,0.219905024,60.0
count_ones,SA,40,1000,6,0.216446976,40.0
count_ones,RHC,20,1000,2,0.217612032,20.0
count_ones,RHC,80,1000,7,0.228647168,80.0
four_peaks,RHC,200,1000,5,0.207430912,5.0
count_ones,SA,60,1000,2,0.2195072,60.0
count_ones,RHC,20,1000,5,0.246401024,20.0
count_ones,SA,20,1000,0,0.238355968,20.0
count_ones,SA,20,1000,4,0.248240896,20.0
four_peaks,SA,150,1000,6,0.42898304,5.0
count_ones,SA,40,1000,3,0.247003904,40.0
four_peaks,SA,200,1000,1,1.028464128,7.0
count_ones,SA,20,1000,9,0.25130496,20.0
count_ones,RHC,60,1000,1,0.246873856,60.0
count_ones,RHC,20,1000,6,0.248902144,20.0
count_ones,SA,20,1000,5,0.252121856,20.0
count_ones,RHC,40,1000,0,0.248306176,40.0
count_ones,SA,40,1000,4,0.249135104,40.0
count_ones,RHC,40,1000,1,0.25154304,40.0
count_ones,SA,40,1000,9,0.25159808,40.0
count_ones,SA,40,1000,0,0.251856128,40.0
count_ones,SA,60,1000,4,0.079956992,60.0
four_peaks,SA,10,1000,7,0.05460992,10.0
count_ones,SA,80,1000,6,0.01529088,80.0
count_ones,SA,20,1000,8,0.100205056,20.0
count_ones,SA,20,1000,6,0.312825088,20.0
count_ones,RHC,60,1000,5,0.258976,60.0
count_ones,SA,40,1000,2,0.082695936,40.0
four_peaks,RHC,50,1000,8,0.220020992,11.0
count_ones,SA,60,1000,8,0.015755008,60.0
count_ones,SA,80,1000,4,0.017309184,80.0
count_ones,SA,60,1000,7,0.016664064,60.0
count_ones,RHC,20,1000,8,0.289609984,20.0
count_ones,SA,80,1000,9,0.012086016,80.0
count_ones,SA,80,1000,7,0.015163136,80.0
count_ones,SA,80,1000,8,0.012136192,80.0
four_peaks,SA,150,1000,5,1.027760896,1.0
count_ones,RHC,40,1000,3,0.146301952,40.0
count_ones,RHC,40,1000,8,0.141433088,40.0
four_peaks,RHC,150,1000,2,0.007731968,12.0
count_ones,RHC,20,1000,9,0.141278976,20.0
count_ones,SA,80,1000,2,0.02313088,80.0
count_ones,RHC,80,1000,3,0.15207808,80.0
four_peaks,RHC,150,1000,9,0.013796864,11.0
four_peaks,SA,150,1000,3,0.42494976,7.0
four_peaks,SA,10,1000,3,0.513724928,17.0
four_peaks,RHC,100,1000,2,0.020792064,7.0
four_peaks,SA,50,1000,0,0.410100992,12.0
four_peaks,RHC,50,1000,7,0.025662976,12.0
four_peaks,RHC,200,1000,3,0.016236032,5.0
four_peaks,RHC,150,1000,1,0.00925696,10.0
four_peaks,RHC,200,1000,2,0.013761024,4.0
four_peaks,RHC,150,1000,3,0.0091008,10.0
four_peaks,SA,200,1000,7,0.43129984,2.0
count_ones,SA,40,1000,7,0.156815104,40.0
count_ones,RHC,60,1000,3,0.136633856,60.0
four_peaks,RHC,200,1000,4,0.008308992,11.0
nqueens,RHC,6,1000,7,2.740253952,604.7313356549206
nqueens,RHC,8,1000,7,1.849988096,589.3308878995226
nqueens,RHC,10,1000,6,1.866804992,671.8097599928366
knapsack,RHC,40,1000,7,1.946740992,3732.609058752952
knapsack,SA,40,1000,1,1.986406912,3456.4310420622032
tsp,RHC,30,1000,6,3.143380992,2441.0705412177463
nqueens,RHC,6,1000,2,2.809453824,248.27860689899455
nqueens,RHC,10,1000,9,1.902735104,631.8354215849388
knapsack,SA,40,1000,6,2.011930112,3186.1022866428557
nqueens,RHC,8,1000,9,1.896798976,656.4052508563939
knapsack,SA,50,1000,2,2.038852096,4325.39522427575
four_peaks,RHC,50,1000,9,0.018704128,19.0
knapsack,SA,40,1000,7,2.05211392,3383.300620254765
count_ones,SA,40,1000,8,0.163963136,40.0
knapsack,RHC,50,1000,5,1.33488512,4470.411961938033
tsp,RHC,10,1000,3,2.017218048,618.88965759361
knapsack,RHC,30,1000,5,1.265553152,2158.169535501924
knapsack,SA,30,1000,4,1.289112064,2919.2330150248463
knapsack,RHC,50,1000,0,1.272491008,4552.785805884697
knapsack,RHC,50,1000,1,1.259802112,4202.577941765161
knapsack,RHC,50,1000,4,1.26267008,4316.271788740391
tsp,SA,40,1000,2,2.645171968,2944.6879355434553
nqueens,RHC,8,1000,5,2.028659968,381.7765768519766
knapsack,SA,40,1000,9,1.245836032,3827.9822671159354
knapsack,SA,50,1000,5,1.238973952,4864.603329080758
knapsack,RHC,40,1000,0,1.145856,2722.987588521453
nqueens,RHC,6,1000,9,1.964423936,571.798749213116
nqueens,RHC,10,1000,5,1.065061888,753.1981922111593
knapsack,RHC,50,1000,7,1.14768,3214.504432007082
tsp,SA,50,1000,0,1.999782144,3711.119649381142
nqueens,RHC,8,1000,0,1.927490048,424.8369436701842
tsp,SA,40,1000,8,2.271142144,3535.3810904455113
tsp,SA,20,1000,9,2.497950976,1671.8632598895272
tsp,SA,20,1000,0,2.494273024,1791.9779292905966
tsp,RHC,10,1000,7,2.474423808,938.6222381007253
tsp,RHC,40,1000,2,2.471748864,3484.919279399758
tsp,RHC,20,1000,8,2.469569792,1309.723609711538
nqueens,RHC,6,1000,6,1.853382912,623.0042985008312
knapsack,RHC,30,1000,3,1.286221824,2646.94108753537
nqueens,SA,8,1000,5,2.937248,943.7064318974649
nqueens,RHC,10,1000,2,2.934947072,546.9524352746422
tsp,RHC,20,1000,2,2.121716992,1715.372735789352
tsp,RHC,30,1000,5,2.098633984,2103.206823809364
tsp,SA,10,1000,4,2.147842816,735.607587435148
knapsack,RHC,50,1000,9,0.777885184,4360.312237631748
nqueens,SA,10,1000,0,2.959448064,665.0448426059935
tsp,SA,30,1000,0,2.090782976,2683.0553289101927
nqueens,RHC,8,1000,3,1.595655168,875.5672430218535
tsp,RHC,40,1000,4,2.151330048,3397.708338684784
tsp,SA,20,1000,2,2.224705024,1899.7640892883949
knapsack,RHC,40,1000,2,3.012637952,3292.708341126101
tsp,SA,50,1000,7,2.229795072,4716.934473653935
knapsack,RHC,30,1000,0,3.032822016,2012.2627804915337
nqueens,RHC,8,1000,8,2.988852992,478.59779299204536
knapsack,RHC,40,1000,1,3.049978112,3190.6561096841747
knapsack,RHC,30,1000,4,3.037513984,2556.9367843512605
knapsack,RHC,30,1000,6,0.787021056,3080.8053662953002
tsp,SA,30,1000,5,2.161113088,2396.7617762921564
tsp,SA,10,1000,3,2.261366016,815.0046061680156
knapsack,SA,50,1000,6,0.925213952,5178.0969058181145
knapsack,RHC,40,1000,8,3.100012032,3970.1203095306046
nqueens,RHC,6,1000,8,3.978587136,353.377151160373
nqueens,RHC,8,1000,4,3.969158912,847.4615222868406
nqueens,RHC,8,1000,1,3.973615104,655.4507823769637
nqueens,SA,6,1000,5,3.088865024,549.9495882604258
nqueens,SA,6,1000,1,3.091942912,452.90655879467295
nqueens,SA,8,1000,0,3.107448064,666.4051385711505
nqueens,SA,6,1000,8,3.130306048,542.6584022470587
knapsack,SA,30,1000,9,2.956710912,2737.085235203801
nqueens,SA,6,1000,0,2.84680704,313.4463515080582
nqueens,SA,6,1000,6,2.84498816,246.735611473995
nqueens,SA,8,1000,6,2.792211968,717.6067546252589
nqueens,SA,6,1000,4,2.780205056,439.392455935776
nqueens,SA,8,1000,8,2.786153984,348.6890378155592
nqueens,SA,8,1000,1,2.779870976,522.0488784461686
nqueens,SA,10,1000,9,2.785090048,930.0119495194434
knapsack,RHC,30,1000,9,2.104397056,2186.7461277075986
knapsack,SA,40,1000,0,2.673902848,4466.93503585713
nqueens,SA,10,1000,2,2.416441856,727.6220968842297
four_peaks,SA,50,1000,5,0.37793408,10.0
four_peaks,SA,10,1000,6,0.323603968,17.0
count_ones,RHC,80,1000,4,0.144779008,80.0
four_peaks,SA,10,1000,5,0.310414848,17.0
four_peaks,SA,10,1000,8,0.39394816,17.0
knapsack,SA,50,1000,1,2.402716928,4741.220164218113
knapsack,SA,40,1000,4,2.393197056,3504.2504381263566
knapsack,SA,50,1000,8,2.389835008,3917.8087979837987
nqueens,SA,6,1000,3,2.281949184,657.2640804529814
four_peaks,SA,200,1000,6,0.356046848,6.0
four_peaks,RHC,200,1000,9,0.40652288,6.0
four_peaks,SA,100,1000,1,0.406520064,4.0
count_ones,SA,40,1000,1,0.116976128,40.0
count_ones,RHC,40,1000,2,0.161190144,40.0
four_peaks,SA,100,1000,8,0.405913088,17.0
four_peaks,RHC,10,1000,0,0.439938048,10.0
four_peaks,SA,100,1000,2,0.392666112,6.0
four_peaks,RHC,150,1000,6,0.013388032,8.0
four_peaks,RHC,100,1000,0,0.046776064,6.0
four_peaks,SA,50,1000,7,0.401538048,15.0
four_peaks,SA,200,1000,0,0.457092864,5.0
four_peaks,SA,10,1000,4,0.312877824,17.0
four_peaks,SA,100,1000,6,0.425812992,3.0
four_peaks,SA,150,1000,7,0.42823296,3.0
four_peaks,SA,200,1000,2,0.447055872,9.0
four_peaks,RHC,150,1000,8,0.014513152,10.0
knapsack,SA,50,1000,0,2.333859072,3916.276397221272
count_ones,RHC,20,1000,4,0.137935104,20.0
four_peaks,SA,200,1000,8,0.437728768,5.0
count_ones,RHC,80,1000,0,0.160193792,80.0
four_peaks,RHC,200,1000,8,0.32661504,2.0
count_ones,RHC,80,1000,6,0.113826048,80.0
knapsack,SA,30,1000,7,2.323522048,2596.478293673666
four_peaks,SA,50,1000,6,0.299227904,18.0
count_ones,RHC,80,1000,8,0.128497152,80.0
four_peaks,SA,50,1000,4,0.399377152,13.0
four_peaks,SA,10,1000,9,0.30943104,17.0
four_peaks,SA,10,1000,2,0.315695104,17.0
knapsack,SA,40,1000,8,2.30689408,3599.761246145904
knapsack,SA,50,1000,4,2.288838912,3666.3462736358533
knapsack,SA,30,1000,1,2.258330112,2349.395687519993
tsp,SA,50,1000,3,3.655094016,3189.161190244989
knapsack,RHC,50,1000,2,2.241101056,4680.398999722724
knapsack,SA,50,1000,7,2.255252992,4824.30109220354
four_peaks,SA,100,1000,0,0.400102912,7.0
count_ones,RHC,40,1000,9,0.257769216,40.0
four_peaks,SA,100,1000,7,0.438419968,7.0
four_peaks,RHC,10,1000,4,0.633856,10.0
four_peaks,RHC,100,1000,3,0.706278912,14.0
four_peaks,RHC,100,1000,4,0.74910592,24.0
tsp,RHC,50,1000,7,3.607202048,4156.297930109717
four_peaks,RHC,10,1000,8,0.738502144,17.0
four_peaks,RHC,100,1000,7,0.75076992,8.0
four_peaks,RHC,200,1000,7,0.478939136,5.0
four_peaks,RHC,100,1000,9,0.74871296,12.0
count_ones,SA,60,1000,9,0.026061056,60.0
four_peaks,RHC,50,1000,3,0.724795904,34.0
four_peaks,RHC,10,1000,5,0.694971904,10.0
four_peaks,RHC,50,1000,0,0.70143104,23.0
four_peaks,RHC,100,1000,5,0.747383808,7.0
four_peaks,RHC,100,1000,1,0.707516928,13.0
four_peaks,RHC,10,1000,3,0.694358784,17.0
four_peaks,SA,100,1000,9,0.425916928,14.0
count_ones,SA,20,1000,1,0.141263104,20.0
count_ones,RHC,40,1000,6,0.255456,40.0
count_ones,SA,80,1000,0,0.023977216,79.0
four_peaks,SA,10,1000,0,0.309182976,10.0
knapsack,SA,30,1000,5,2.146740992,2144.486704115734
knapsack,RHC,50,1000,8,2.134999808,3872.9578305903383
nqueens,RHC,10,1000,1,2.027752192,929.6298227696943
nqueens,RHC,6,1000,5,2.940850176,667.0519115590927
four_peaks,SA,150,1000,2,0.471239168,5.0
knapsack,SA,30,1000,2,2.130212096,2240.624307141155
knapsack,SA,30,1000,3,2.129406208,2790.595923695058
knapsack,SA,30,1000,0,2.127614976,2982.4253865100422
knapsack,SA,50,1000,3,2.120651008,5160.878552579834
four_peaks,SA,100,1000,3,0.409778944,8.0
four_peaks,SA,10,1000,1,0.308313856,17.0
four_peaks,RHC,10,1000,1,0.050681088,17.0
knapsack,SA,40,1000,2,2.091627008,4077.4421170056826
four_peaks,SA,150,1000,0,0.422343936,10.0
nqueens,SA,6,1000,9,3.321371904,482.9808705826499
knapsack,SA,40,1000,5,3.649806848,2586.2046122280276
nqueens,SA,10,1000,7,3.65590016,536.1329803388762
nqueens,SA,10,1000,3,3.658191104,1084.4366471333788
nqueens,SA,10,1000,1,3.661609216,536.9149354680468
nqueens,SA,10,1000,8,3.662448896,856.0430706751955
nqueens,SA,10,1000,4,3.665541888,1255.7300493805703
nqueens,SA,8,1000,7,3.687084032,640.4658324478747
nqueens,SA,8,1000,4,3.68657792,616.6990889571259
nqueens,SA,8,1000,3,3.687611904,787.8609106827204
nqueens,SA,8,1000,2,3.693732864,774.3091005599472
nqueens,SA,8,1000,9,3.695821056,558.9987956164246
nqueens,SA,10,1000,6,3.69888,953.4756522981676
nqueens,RHC,6,1000,4,4.695087104,384.8030328583124
nqueens,SA,6,1000,2,3.791771904,534.9985543452287
nqueens,SA,10,1000,5,3.801341952,818.7013354288054
nqueens,SA,6,1000,7,3.822328064,485.11718890569284
knapsack,SA,30,1000,8,3.889670912,2334.7041776735336
tsp,RHC,40,1000,9,2.558656,3557.2099185856673
count_ones,GA,20,1000,4,9.14468608,19.0
count_ones,GA,20,1000,2,9.430146816,18.0
count_ones,GA,20,1000,1,9.67156608,18.0
count_ones,GA,20,1000,7,10.307662848,18.0
count_ones,GA,20,1000,8,10.685144832,20.0
count_ones,GA,20,1000,3,11.017531904,18.0
count_ones,GA,20,1000,9,11.04742784,19.0
count_ones,GA,40,1000,7,11.106631936,35.0
count_ones,GA,40,1000,6,11.118841856,35.0
count_ones,GA,40,1000,5,11.159588096,30.0
count_ones,GA,40,1000,8,11.272321024,31.0
count_ones,GA,40,1000,9,11.372094976,33.0
count_ones,GA,60,1000,2,11.404967168,42.0
count_ones,GA,40,1000,0,11.617600768,30.0
count_ones,GA,40,1000,4,11.954674944,35.0
count_ones,GA,20,1000,5,12.040955136,19.0
count_ones,GA,20,1000,0,11.516360192,18.0
count_ones,GA,60,1000,0,12.011393024,46.0
count_ones,GA,20,1000,6,11.513340928,19.0
count_ones,GA,40,1000,2,12.412630016,32.0
count_ones,GA,80,1000,6,12.377935104,54.0
count_ones,GA,40,1000,3,12.393402112,35.0
count_ones,GA,60,1000,8,12.400899072,44.0
count_ones,GA,60,1000,4,12.413348096,43.0
count_ones,GA,60,1000,7,12.498633984,47.0
count_ones,GA,40,1000,1,11.482434816,31.0
count_ones,GA,80,1000,8,12.930733056,57.0
count_ones,GA,80,1000,4,12.974648064,54.0
count_ones,GA,60,1000,6,13.021497856,45.0
count_ones,GA,60,1000,9,13.40717696,48.0
count_ones,GA,80,1000,3,13.48951296,46.0
count_ones,GA,80,1000,0,13.543540992,58.0
count_ones,GA,80,1000,2,13.902970112,56.0
nqueens,GA,8,1000,8,11.674118912,561.5462472876227
count_ones,GA,80,1000,5,14.454349056,51.0
count_ones,GA,80,1000,1,14.499394048,58.0
count_ones,GA,60,1000,1,14.565666048,42.0
count_ones,GA,60,1000,5,14.602902784,49.0
count_ones,GA,60,1000,3,15.250845952,48.0
nqueens,GA,10,1000,2,12.990328832,553.2728789135218
nqueens,GA,10,1000,4,12.736001024,474.123796006159
count_ones,GA,80,1000,9,15.427480064,52.0
nqueens,GA,6,1000,1,13.366345984,303.149808958933
nqueens,GA,10,1000,3,13.427913984,872.0972200172175
nqueens,GA,6,1000,7,13.584230144,357.8675935172428
nqueens,GA,8,1000,3,13.585540864,293.5504952052306
nqueens,GA,8,1000,1,13.71015296,304.4449166232108
nqueens,GA,10,1000,6,13.784989952,441.02420654938174
nqueens,GA,8,1000,9,13.785363968,479.126154697454
nqueens,GA,10,1000,1,13.899414016,470.5164833854512
nqueens,GA,6,1000,5,14.063053056,276.2797138819967
nqueens,GA,8,1000,4,14.141590016,264.3608895007023
nqueens,GA,6,1000,9,14.484251904,342.8209273813319
nqueens,GA,6,1000,3,14.694755072,1.387471783138426E-8
nqueens,GA,6,1000,4,14.70587392,88.65206810093473
nqueens,GA,6,1000,0,14.731577088,262.5890864576546
four_peaks,GA,10,1000,4,16.813780992,17.0
nqueens,GA,8,1000,7,14.532733952,603.3476488271175
nqueens,GA,10,1000,5,15.045963008,360.01667483514905
nqueens,GA,6,1000,6,15.060941824,390.11586435338995
count_ones,GA,80,1000,7,17.378899968,61.0
nqueens,GA,8,1000,2,15.080911104,267.02912895340666
nqueens,GA,6,1000,8,15.086667776,295.0999597492078
nqueens,GA,8,1000,5,15.099449856,254.97303311744554
nqueens,GA,10,1000,8,15.102754816,686.6203149487884
nqueens,GA,10,1000,7,15.120019968,563.6290537358974
nqueens,GA,6,1000,2,15.74149504,262.68531953169395
four_peaks,GA,10,1000,2,17.926465024,17.0
nqueens,GA,10,1000,0,16.077067008,420.2784697092635
four_peaks,GA,50,1000,4,18.148583936,78.0
nqueens,GA,10,1000,9,16.198665984,507.6201151676006
nqueens,GA,8,1000,6,16.423904,331.19236223242046
four_peaks,GA,50,1000,0,18.557876992,87.0
nqueens,GA,8,1000,0,16.904043008,490.87339671197867
four_peaks,GA,50,1000,7,18.900482048,45.0
four_peaks,GA,10,1000,7,19.04498304,17.0
four_peaks,GA,10,1000,6,19.124425216,17.0
four_peaks,GA,10,1000,0,19.261177088,17.0
four_peaks,GA,50,1000,6,19.419328,73.0
four_peaks,GA,10,1000,3,19.522777088,17.0
four_peaks,GA,10,1000,8,19.545020928,17.0
four_peaks,GA,10,1000,1,19.736268032,17.0
four_peaks,GA,10,1000,9,19.728143872,17.0
four_peaks,GA,100,1000,5,19.775269888,22.0
four_peaks,GA,50,1000,5,19.805688064,81.0
four_peaks,GA,100,1000,1,19.84740608,35.0
four_peaks,GA,50,1000,1,19.400091136,87.0
four_peaks,GA,10,1000,5,19.926446848,17.0
four_peaks,GA,50,1000,9,20.295660032,71.0
four_peaks,GA,200,1000,6,20.047620096,17.0
four_peaks,GA,150,1000,3,20.301240064,27.0
four_peaks,GA,200,1000,0,20.323186176,15.0
four_peaks,GA,100,1000,2,20.38059008,28.0
four_peaks,GA,100,1000,0,20.45889792,21.0
four_peaks,GA,100,1000,6,20.508730112,30.0
four_peaks,GA,200,1000,9,20.555087872,19.0
four_peaks,GA,100,1000,4,20.503919104,39.0
four_peaks,GA,150,1000,8,20.856888064,26.0
four_peaks,GA,50,1000,8,21.143908096,86.0
four_peaks,GA,150,1000,1,21.177145088,30.0
four_peaks,GA,150,1000,6,21.177048064,21.0
four_peaks,GA,100,1000,9,21.241899008,29.0
four_peaks,GA,150,1000,2,21.25915904,29.0
four_peaks,GA,100,1000,8,21.270276096,42.0
four_peaks,GA,200,1000,8,21.389072896,19.0
four_peaks,GA,150,1000,0,21.46439808,16.0
four_peaks,GA,200,1000,3,21.454093056,23.0
four_peaks,GA,100,1000,7,21.634013952,25.0
